precision,recall,threshold
0.4087038789025544,1.0,1.0231821e-06
0.4090909090909091,1.0,1.9026949e-06
0.409478672985782,1.0,2.5132163e-06
0.4098671726755218,1.0,3.2676592e-06
0.41025641025641024,1.0,3.7259888e-06
0.41064638783269963,1.0,4.4426124e-06
0.4110371075166508,1.0,4.5851e-06
0.4114285714285714,1.0,4.917512e-06
0.41182078169685415,1.0,6.5102245e-06
0.4122137404580153,1.0,6.6155844e-06
0.41260744985673353,1.0,1.0274894e-05
0.4130019120458891,1.0,1.6148173e-05
0.4133971291866029,1.0,1.6466174e-05
0.41379310344827586,1.0,1.9317962e-05
0.41418983700862894,1.0,2.1379667e-05
0.4145873320537428,1.0,3.236111e-05
0.414985590778098,1.0,3.9278217e-05
0.4153846153846154,1.0,3.994722e-05
0.4157844080846968,1.0,4.5132867e-05
0.4161849710982659,1.0,4.73763e-05
0.4165863066538091,1.0,6.4353415e-05
0.416988416988417,1.0,7.847074e-05
0.41739130434782606,1.0,8.507795e-05
0.41779497098646035,1.0,8.9320296e-05
0.4181994191674734,1.0,0.00011541552
0.4186046511627907,1.0,0.00011812864
0.4190106692531523,1.0,0.00012958448
0.41941747572815535,1.0,0.00013340908
0.4198250728862974,1.0,0.00017317767
0.42023346303501946,1.0,0.00017373006
0.4206426484907498,1.0,0.00020291671
0.42105263157894735,1.0,0.00020658236
0.4214634146341463,1.0,0.0002190783
0.421875,1.0,0.00024011963
0.4222873900293255,1.0,0.00026574364
0.4227005870841487,1.0,0.00027241863
0.42311459353574926,1.0,0.00027645056
0.4235294117647059,1.0,0.00033469312
0.4239450441609421,1.0,0.000345516
0.4243614931237721,1.0,0.0004385407
0.4247787610619469,1.0,0.000551139
0.4251968503937008,1.0,0.0006901053
0.42561576354679803,1.0,0.0007133302
0.4260355029585799,1.0,0.0010044742
0.42645607107601186,1.0,0.0011154441
0.4268774703557312,1.0,0.0011476814
0.42729970326409494,1.0,0.0011504978
0.4277227722772277,1.0,0.0014907683
0.42814667988107036,1.0,0.0016193838
0.42857142857142855,1.0,0.0016600136
0.42899702085402186,1.0,0.0021921261
0.4294234592445328,1.0,0.0021965068
0.4298507462686567,1.0,0.0022025672
0.4302788844621514,1.0,0.00226337
0.4307078763708873,1.0,0.0023326655
0.4311377245508982,1.0,0.0026901811
0.43156843156843155,1.0,0.003456579
0.432,1.0,0.003546773
0.43243243243243246,1.0,0.0036855885
0.43286573146292584,1.0,0.0038633968
0.43329989969909727,1.0,0.0039441907
0.43373493975903615,1.0,0.004024271
0.43316582914572865,0.9976851851851852,0.004139494
0.4336016096579477,0.9976851851851852,0.00431325
0.4340382678751259,0.9976851851851852,0.00439825
0.4344758064516129,0.9976851851851852,0.005281857
0.43491422805247226,0.9976851851851852,0.0053077755
0.43434343434343436,0.9953703703703703,0.005404403
0.43478260869565216,0.9953703703703703,0.005870949
0.4352226720647773,0.9953703703703703,0.0065203924
0.43566362715298884,0.9953703703703703,0.0066835536
0.43509127789046653,0.9930555555555556,0.006910874
0.4355329949238579,0.9930555555555556,0.0074569304
0.43597560975609756,0.9930555555555556,0.007725479
0.43641912512716174,0.9930555555555556,0.00879618
0.43686354378818737,0.9930555555555556,0.009199316
0.43730886850152906,0.9930555555555556,0.009596831
0.4377551020408163,0.9930555555555556,0.010235252
0.43820224719101125,0.9930555555555556,0.010270337
0.4386503067484663,0.9930555555555556,0.011270355
0.4390992835209826,0.9930555555555556,0.011538571
0.4395491803278688,0.9930555555555556,0.013608303
0.44,0.9930555555555556,0.01438934
0.4404517453798768,0.9930555555555556,0.014546464
0.4398766700924974,0.9907407407407407,0.015018621
0.43930041152263377,0.9884259259259259,0.015033328
0.43975283213182287,0.9884259259259259,0.015350148
0.4402061855670103,0.9884259259259259,0.015654836
0.4406604747162023,0.9884259259259259,0.01633897
0.44111570247933884,0.9884259259259259,0.016479023
0.4415718717683557,0.9884259259259259,0.016520388
0.4409937888198758,0.9861111111111112,0.017350754
0.44145077720207254,0.9861111111111112,0.018346703
0.44190871369294604,0.9861111111111112,0.018396847
0.4423676012461059,0.9861111111111112,0.018427307
0.44282744282744285,0.9861111111111112,0.01919068
0.4432882414151925,0.9861111111111112,0.019557623
0.44375,0.9861111111111112,0.01975948
0.44421272158498437,0.9861111111111112,0.02377969
0.44467640918580376,0.9861111111111112,0.025875794
0.445141065830721,0.9861111111111112,0.026046226
0.4456066945606695,0.9861111111111112,0.030529838
0.44607329842931936,0.9861111111111112,0.03198576
0.44654088050314467,0.9861111111111112,0.032410726
0.44700944386149005,0.9861111111111112,0.032646958
0.4474789915966387,0.9861111111111112,0.03612034
0.4479495268138801,0.9861111111111112,0.038983706
0.44842105263157894,0.9861111111111112,0.039226327
0.44783983140147526,0.9837962962962963,0.042503666
0.44831223628691985,0.9837962962962963,0.043037705
0.44878563885955647,0.9837962962962963,0.043606594
0.44820295983086683,0.9814814814814815,0.044065583
0.4486772486772487,0.9814814814814815,0.045081265
0.4491525423728814,0.9814814814814815,0.04547153
0.4496288441145281,0.9814814814814815,0.049320374
0.45010615711252655,0.9814814814814815,0.050010707
0.4505844845908608,0.9814814814814815,0.051762626
0.451063829787234,0.9814814814814815,0.053490732
0.45154419595314166,0.9814814814814815,0.05359963
0.4520255863539446,0.9814814814814815,0.053984754
0.45250800426894344,0.9814814814814815,0.055160817
0.4519230769230769,0.9791666666666666,0.059466545
0.45240641711229945,0.9791666666666666,0.060592156
0.45289079229122053,0.9791666666666666,0.061945748
0.45230439442658094,0.9768518518518519,0.06365076
0.45278969957081544,0.9768518518518519,0.06400492
0.4532760472610097,0.9768518518518519,0.06705663
0.45376344086021503,0.9768518518518519,0.06779101
0.45317545748116256,0.9745370370370371,0.06792764
0.4536637931034483,0.9745370370370371,0.06862812
0.45415318230852214,0.9745370370370371,0.06908698
0.45464362850971923,0.9745370370370371,0.07039139
0.45513513513513515,0.9745370370370371,0.07201866
0.45454545454545453,0.9722222222222222,0.072566316
0.4550379198266522,0.9722222222222222,0.073340215
0.455531453362256,0.9722222222222222,0.075740665
0.4560260586319218,0.9722222222222222,0.075745925
0.45543478260869563,0.9699074074074074,0.078468926
0.455930359085963,0.9699074074074074,0.079270214
0.4564270152505447,0.9699074074074074,0.08115926
0.4569247546346783,0.9699074074074074,0.08145325
0.4574235807860262,0.9699074074074074,0.083188824
0.45792349726775955,0.9699074074074074,0.08348274
0.45842450765864334,0.9699074074074074,0.084874965
0.4589266155531216,0.9699074074074074,0.08641561
0.4594298245614035,0.9699074074074074,0.08713253
0.45993413830954993,0.9699074074074074,0.089348845
0.4604395604395604,0.9699074074074074,0.08998171
0.4598459845984598,0.9675925925925926,0.08998769
0.4592511013215859,0.9652777777777778,0.090437286
0.4597574421168688,0.9652777777777778,0.091133
0.4602649006622517,0.9652777777777778,0.09175629
0.4607734806629834,0.9652777777777778,0.09300628
0.46017699115044247,0.9629629629629629,0.093751445
0.46068660022148394,0.9629629629629629,0.09418246
0.4611973392461197,0.9629629629629629,0.09444069
0.46170921198668147,0.9629629629629629,0.09494692
0.4622222222222222,0.9629629629629629,0.0985173
0.46273637374860954,0.9629629629629629,0.10050068
0.46325167037861914,0.9629629629629629,0.102605805
0.46265328874024525,0.9606481481481481,0.10329784
0.46316964285714285,0.9606481481481481,0.10560129
0.46368715083798884,0.9606481481481481,0.110196196
0.46420581655480986,0.9606481481481481,0.11251219
0.46472564389697646,0.9606481481481481,0.113297895
0.46524663677130046,0.9606481481481481,0.11362792
0.4657687991021324,0.9606481481481481,0.11425008
0.46629213483146065,0.9606481481481481,0.11602464
0.4668166479190101,0.9606481481481481,0.1169054
0.46734234234234234,0.9606481481481481,0.117006235
0.46786922209695603,0.9606481481481481,0.11760509
0.4672686230248307,0.9583333333333334,0.11937581
0.46779661016949153,0.9583333333333334,0.11965514
0.4671945701357466,0.9560185185185185,0.12029991
0.46772366930917325,0.9560185185185185,0.122965336
0.46825396825396826,0.9560185185185185,0.12357158
0.46878547105561863,0.9560185185185185,0.12515348
0.4693181818181818,0.9560185185185185,0.12552547
0.46985210466439137,0.9560185185185185,0.12674727
0.47038724373576307,0.9560185185185185,0.1274892
0.4709236031927024,0.9560185185185185,0.12818755
0.4703196347031963,0.9537037037037037,0.12967399
0.47085714285714286,0.9537037037037037,0.13195384
0.4702517162471396,0.9513888888888888,0.13242868
0.46964490263459335,0.9490740740740741,0.13365252
0.4701834862385321,0.9490740740740741,0.133846
0.4707233065442021,0.9490740740740741,0.13475022
0.47126436781609193,0.9490740740740741,0.13484287
0.4718066743383199,0.9490740740740741,0.13562678
0.47235023041474655,0.9490740740740741,0.1377291
0.4728950403690888,0.9490740740740741,0.14021492
0.47344110854503463,0.9490740740740741,0.14061789
0.47398843930635837,0.9490740740740741,0.1412148
0.47337962962962965,0.9467592592592593,0.14273985
0.473928157589803,0.9467592592592593,0.1448649
0.47447795823665895,0.9467592592592593,0.14535603
0.47502903600464574,0.9467592592592593,0.14562343
0.4744186046511628,0.9444444444444444,0.14574257
0.47497089639115253,0.9444444444444444,0.14672244
0.4755244755244755,0.9444444444444444,0.14772995
0.47607934655775963,0.9444444444444444,0.15106487
0.47546728971962615,0.9421296296296297,0.15212828
0.4760233918128655,0.9421296296296297,0.15230113
0.4765807962529274,0.9421296296296297,0.15448168
0.47596717467760846,0.9398148148148148,0.15564333
0.4765258215962441,0.9398148148148148,0.15595211
0.4770857814336075,0.9398148148148148,0.15604082
0.4776470588235294,0.9398148148148148,0.15697797
0.47820965842167257,0.9398148148148148,0.15810268
0.47877358490566035,0.9398148148148148,0.15829971
0.4793388429752066,0.9398148148148148,0.15833877
0.4799054373522459,0.9398148148148148,0.15844777
0.4804733727810651,0.9398148148148148,0.16058046
0.48104265402843605,0.9398148148148148,0.16058986
0.4816132858837485,0.9398148148148148,0.16072677
