fpr,tpr,threshold
0.384,0.7175925925925926,0.4461345076560974
0.3936,0.7175925925925926,0.44350749254226685
0.3936,0.7199074074074074,0.4425200819969177
0.3984,0.7199074074074074,0.44113394618034363
0.3984,0.7222222222222222,0.44101953506469727
0.4,0.7222222222222222,0.4405134916305542
0.4,0.7291666666666666,0.4385051429271698
0.4096,0.7291666666666666,0.43651098012924194
0.4096,0.7337962962962963,0.4346983730792999
0.4112,0.7337962962962963,0.43461495637893677
0.4112,0.7361111111111112,0.43340861797332764
0.4224,0.7361111111111112,0.42929914593696594
0.4224,0.7407407407407407,0.42745351791381836
0.424,0.7407407407407407,0.42728763818740845
0.424,0.7430555555555556,0.4266849756240845
0.4256,0.7430555555555556,0.4244897961616516
0.4256,0.7453703703703703,0.42446282505989075
0.4512,0.7453703703703703,0.412947416305542
0.4512,0.7476851851851852,0.41230085492134094
0.4528,0.7476851851851852,0.4122556149959564
0.4528,0.75,0.412039190530777
0.456,0.75,0.4111309051513672
0.456,0.7523148148148148,0.4107592701911926
0.4576,0.7523148148148148,0.41065165400505066
0.4576,0.7569444444444444,0.4102286100387573
0.4704,0.7569444444444444,0.40570124983787537
0.4704,0.7615740740740741,0.40465831756591797
0.472,0.7615740740740741,0.40455198287963867
0.472,0.7638888888888888,0.40446987748146057
0.4784,0.7638888888888888,0.4020700454711914
0.4784,0.7662037037037037,0.40127691626548767
0.4832,0.7662037037037037,0.3985229730606079
0.4832,0.7708333333333334,0.3968246281147003
0.4864,0.7708333333333334,0.3956281244754791
0.4864,0.7731481481481481,0.39562249183654785
0.4896,0.7731481481481481,0.39482203125953674
0.4896,0.7754629629629629,0.39119499921798706
0.4928,0.7754629629629629,0.3870084583759308
0.4928,0.7847222222222222,0.38399070501327515
0.496,0.7847222222222222,0.383562833070755
0.496,0.7870370370370371,0.38190215826034546
0.5008,0.7870370370370371,0.38069456815719604
0.5008,0.7916666666666666,0.3796203136444092
0.504,0.7916666666666666,0.3787442743778229
0.504,0.7939814814814815,0.37764203548431396
0.5264,0.7939814814814815,0.37001535296440125
0.5264,0.7986111111111112,0.36881592869758606
0.528,0.7986111111111112,0.3681006133556366
0.528,0.8009259259259259,0.3676423132419586
0.5296,0.8009259259259259,0.36742785573005676
0.5296,0.8078703703703703,0.36556902527809143
0.5312,0.8078703703703703,0.36430227756500244
0.5312,0.8125,0.36221742630004883
0.5344,0.8125,0.3617008328437805
0.5344,0.8148148148148148,0.36125510931015015
0.5408,0.8148148148148148,0.3585074245929718
0.5408,0.8171296296296297,0.35826563835144043
0.5488,0.8171296296296297,0.35331952571868896
0.5488,0.8194444444444444,0.35307812690734863
0.552,0.8194444444444444,0.3525325655937195
0.552,0.8217592592592593,0.35159650444984436
0.5536,0.8217592592592593,0.3512652516365051
0.5536,0.8240740740740741,0.35100534558296204
0.5568,0.8240740740740741,0.35037803649902344
0.5568,0.8263888888888888,0.3503509759902954
0.5584,0.8263888888888888,0.34989941120147705
0.5584,0.8310185185185185,0.34923622012138367
0.56,0.8310185185185185,0.3491443693637848
0.56,0.8333333333333334,0.34862953424453735
0.568,0.8333333333333334,0.3440265357494354
0.568,0.8402777777777778,0.34304940700531006
0.5712,0.8402777777777778,0.3426085114479065
0.5712,0.8495370370370371,0.34100112318992615
0.5744,0.8495370370370371,0.3397216200828552
0.5744,0.8564814814814815,0.3369514048099518
