accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,epoch
0.6526548862457275,0.649983286857605,0.6513469815254211,0.4576271176338196,0.36734694242477417,0.7708333134651184,0.8109180927276611,0.4898296892642975,0.6451612710952759,0.6451612710952759,1
0.7765486836433411,0.81508868932724,0.4857248365879059,0.7211538553237915,0.5102040767669678,0.7291666865348816,0.8220843076705933,0.5118313431739807,0.5714285969734192,0.6451612710952759,2
0.8141592741012573,0.8650830984115601,0.42195743322372437,0.748031497001648,0.646258533000946,0.7395833134651184,0.8315135836601257,0.501762330532074,0.5789473652839661,0.7096773982048035,3
0.8606194853782654,0.8898181915283203,0.38715609908103943,0.828125,0.7210884094238281,0.75,0.8444168567657471,0.4794325828552246,0.6000000238418579,0.6774193644523621,4
0.8539823293685913,0.9058771133422852,0.34779831767082214,0.8188976645469666,0.7074829936027527,0.75,0.8496277332305908,0.46780481934547424,0.6000000238418579,0.6774193644523621,5
0.8451327681541443,0.9021188616752625,0.360713928937912,0.8031495809555054,0.6938775777816772,0.75,0.859305202960968,0.47146573662757874,0.5945945978164673,0.7096773982048035,6
0.8584070801734924,0.9109847545623779,0.3413597047328949,0.8217054009437561,0.7210884094238281,0.7708333134651184,0.8660049438476562,0.46000829339027405,0.6153846383094788,0.774193525314331,7
0.8805309534072876,0.9364894032478333,0.30099862813949585,0.871999979019165,0.7414966225624084,0.78125,0.8687344193458557,0.5275608897209167,0.6136363744735718,0.8709677457809448,8
0.8871681690216064,0.9350507259368896,0.2927030920982361,0.858208954334259,0.7823129296302795,0.78125,0.8689825534820557,0.46077534556388855,0.625,0.8064516186714172,9
0.8716813921928406,0.9321177005767822,0.3033200800418854,0.8396946787834167,0.7482993006706238,0.8020833134651184,0.8665012121200562,0.45273885130882263,0.6499999761581421,0.8387096524238586,10
0.8650442361831665,0.9084978699684143,0.34328126907348633,0.8071428537368774,0.7687074542045593,0.8020833134651184,0.8920595049858093,0.5145271420478821,0.6304348111152649,0.9354838728904724,11
0.9137167930603027,0.9607783555984497,0.22884470224380493,0.8913043737411499,0.8367347121238708,0.8541666865348816,0.9039703011512756,0.4062994718551636,0.7179487347602844,0.9032257795333862,12
0.9358407258987427,0.975632905960083,0.18506938219070435,0.9338235259056091,0.8639456033706665,0.84375,0.9042183756828308,0.4593687057495117,0.6904761791229248,0.9354838728904724,13
0.9314159154891968,0.9854354858398438,0.1507185697555542,0.939393937587738,0.8435373902320862,0.84375,0.9121587872505188,0.43635210394859314,0.699999988079071,0.9032257795333862,14
0.9469026327133179,0.985323965549469,0.14249610900878906,0.9424460530281067,0.8911564350128174,0.8020833134651184,0.8952853083610535,0.6664111018180847,0.6304348111152649,0.9354838728904724,15
0.9535398483276367,0.9892159700393677,0.14028950035572052,0.95652174949646,0.8979591727256775,0.84375,0.904466450214386,0.5278214812278748,0.6904761791229248,0.9354838728904724,16
0.9756637215614319,0.9943905472755432,0.09146393835544586,0.965753436088562,0.9591836929321289,0.84375,0.9091811180114746,0.5636566877365112,0.6904761791229248,0.9354838728904724,17
0.9623894095420837,0.9926509261131287,0.10363065451383591,0.9577465057373047,0.9251700639724731,0.8125,0.9096774458885193,0.5860500931739807,0.644444465637207,0.9354838728904724,18
0.982300877571106,0.9987620711326599,0.054073791950941086,0.9793103337287903,0.9659863710403442,0.8645833134651184,0.9076923131942749,0.6104580163955688,0.7250000238418579,0.9354838728904724,19
0.9756637215614319,0.9967213273048401,0.06597832590341568,0.9788732528686523,0.9455782175064087,0.7604166865348816,0.8875930309295654,1.059973120689392,0.5799999833106995,0.9354838728904724,20
